Document Title	Package	End	Excerpt Creator	Excerpt Copy	Codes Applied Combined
1999-trec8-adhoc-441.txt	34	46	willis8	Lyme disease	OtherEntity
1999-trec8-adhoc-441.txt	92	104	willis8	Lyme disease	OtherEntity
1999-trec8-adhoc-443.txt	34	38	willis8	U.S.	PlaceEntity
1999-trec8-adhoc-443.txt	52	58	willis8	Africa	PlaceEntity
1999-trec8-adhoc-443.txt	97	101	willis8	U.S.	PlaceEntity
1999-trec8-adhoc-443.txt	153	159	willis8	Africa	PlaceEntity
1999-trec8-adhoc-445.txt	96	109	willis8	United States	PlaceEntity
1999-trec8-adhoc-446.txt	34	54	willis8	"tourists, violence  "	GenericEvent
1999-trec8-adhoc-446.txt	69	159	willis8	Where are tourists likely to be subjected to acts of violence causing bodily harm or death	GenericEvent
1999-trec8-adhoc-447.txt	34	49	willis8	Stirling engine	OtherEntity
1999-trec8-adhoc-447.txt	123	138	willis8	Stirling engine	OtherEntity
1999-trec8-adhoc-448.txt	34	47	willis8	ship losses  	GenericEvent
1999-trec8-adhoc-448.txt	71	160	willis8	instances in which weather was a main or contributing factor in the loss of a ship at sea	GenericEvent
1999-trec8-adhoc-450.txt	34	46	willis8	King Hussein	PersonEntity
1999-trec8-adhoc-450.txt	123	133	willis8	Jordanian 	PlaceEntity
1999-trec8-adhoc-450.txt	123	146	willis8	Jordanian King Hussein 	PersonEntity
1999-trec8-adhoc-450.txt	174	185	willis8	Middle East	PlaceEntity
1999-trec8-adhoc-450.txt	117	145	willis8	 late Jordanian King Hussein	IndirectEventReference
1999-trec8-adhoc-450.txt	34	55	willis8	"King Hussein, peace  "	IndirectEventReference
2006-blog06-opinion-876.txt	37	52	willis8	"""life on mars"" "	PeriodicEvent
2006-blog06-opinion-876.txt	112	126	willis8	"""Life on Mars"""	PeriodicEvent
2006-blog06-opinion-876.txt	90	93	willis8	BBC	OrganizationEntity
2006-blog06-opinion-877.txt	37	42	willis8	sonic	OrganizationEntity
2006-blog06-opinion-877.txt	85	90	willis8	Sonic	OrganizationEntity
2006-blog06-opinion-880.txt	38	53	willis8	natalie portman	PersonEntity
2006-blog06-opinion-880.txt	109	124	willis8	Natalie Portman	PersonEntity
2006-blog06-opinion-881.txt	38	53	willis8	Fox News Report	PeriodicEvent
2006-blog06-opinion-881.txt	77	93	willis8	Fox News Report 	PeriodicEvent
2006-blog06-opinion-882.txt	37	45	willis8	seahawks	OrganizationEntity
2006-blog06-opinion-882.txt	99	116	willis8	Seattle Seahawks 	OrganizationEntity
2006-blog06-opinion-882.txt	37	45	willis8	seahawks	IndirectEventReference
2006-blog06-opinion-882.txt	99	115	willis8	Seattle Seahawks	IndirectEventReference
2006-blog06-opinion-883.txt	37	45	willis8	heineken	OrganizationEntity
2006-blog06-opinion-883.txt	130	145	willis8	Heineken's Beer	OrganizationEntity
2006-blog06-opinion-884.txt	37	45	willis8	Qualcomm	OrganizationEntity
2006-blog06-opinion-884.txt	82	90	willis8	Qualcomm	OrganizationEntity
2006-blog06-opinion-885.txt	37	44	willis8	shimano	OrganizationEntity
2006-blog06-opinion-885.txt	111	118	willis8	Shimano	OrganizationEntity
2006-blog06-opinion-886.txt	38	47	willis8	west wing	PeriodicEvent
2006-blog06-opinion-886.txt	113	122	willis8	West Wing	PeriodicEvent
2006-blog06-opinion-886.txt	37	49	willis8	"""west wing"" "	IndirectEventReference
2006-blog06-opinion-887.txt	37	61	willis8	World Trade Organization	OrganizationEntity
2006-blog06-opinion-887.txt	123	148	willis8	World Trade Organization 	OrganizationEntity
2006-blog06-opinion-887.txt	170	174	willis8	2004	ExplicitDate
2006-blog06-opinion-887.txt	179	183	willis8	2005	ExplicitDate
2006-blog06-opinion-888.txt	37	41	willis8	audi	OrganizationEntity
2006-blog06-opinion-888.txt	82	86	willis8	Audi	OrganizationEntity
2006-blog06-opinion-889.txt	37	48	willis8	scientology	OrganizationEntity
2006-blog06-opinion-889.txt	95	106	willis8	Scientology	OrganizationEntity
2006-blog06-opinion-890.txt	37	45	willis8	olympics	PeriodicEvent
2006-blog06-opinion-890.txt	119	145	willis8	Winter and Summer Olympics	PeriodicEvent
2006-blog06-opinion-890.txt	119	125	willis8	Winter	IndirectEventReference
2006-blog06-opinion-891.txt	37	42	willis8	intel	OrganizationEntity
2006-blog06-opinion-891.txt	81	86	willis8	Intel	OrganizationEntity
2006-blog06-opinion-892.txt	38	47	willis8	Jim Moran	PersonEntity
2006-blog06-opinion-892.txt	126	147	willis8	Congressman Jim Moran	PersonEntity
2006-blog06-opinion-893.txt	37	43	willis8	zyrtec	OtherEntity
2006-blog06-opinion-893.txt	62	68	willis8	Zyrtec	OtherEntity
2006-blog06-opinion-895.txt	37	42	willis8	Oprah	PeriodicEvent
2006-blog06-opinion-895.txt	78	91	willis8	Oprah Winfrey	PersonEntity
2006-blog06-opinion-895.txt	78	101	willis8	Oprah Winfrey's TV show	PeriodicEvent
2006-blog06-opinion-897.txt	37	50	willis8	ariel sharon 	PersonEntity
2006-blog06-opinion-897.txt	95	107	willis8	Ariel Sharon	"PersonEntity, IndirectEventReference"
2006-blog06-opinion-897.txt	37	50	willis8	ariel sharon 	IndirectEventReference
2007-blog07-opinion-916.txt	37	46	willis8	dice.com 	OtherEntity
2007-blog07-opinion-916.txt	86	94	willis8	dice.com	OtherEntity
2007-blog07-opinion-917.txt	37	43	willis8	snopes	OtherEntity
2007-blog07-opinion-917.txt	109	120	willis8	snopes.com.	OtherEntity
2007-blog07-opinion-918.txt	37	45	willis8	varanasi	PlaceEntity
2007-blog07-opinion-918.txt	93	108	willis8	"Varanasi, India"	PlaceEntity
2007-blog07-opinion-919.txt	37	43	willis8	pfizer	OrganizationEntity
2007-blog07-opinion-919.txt	93	99	willis8	Pfizer	OrganizationEntity
2007-blog07-opinion-920.txt	38	50	willis8	andrew coyne	PersonEntity
2007-blog07-opinion-920.txt	111	124	willis8	Andrew Coyne.	PersonEntity
2007-blog07-opinion-920.txt	91	99	willis8	Canadian	PlaceEntity
2007-blog07-opinion-921.txt	38	56	willis8	Christianity Today	OtherEntity
2007-blog07-opinion-921.txt	127	145	willis8	Christianity Today	OtherEntity
2007-blog07-opinion-922.txt	38	50	willis8	howard stern	PersonEntity
2007-blog07-opinion-922.txt	95	107	willis8	Howard Stern	PersonEntity
2007-blog07-opinion-923.txt	37	47	willis8	challenger	SpecificEvent
2007-blog07-opinion-923.txt	87	120	willis8	Challenger space shuttle disaster	SpecificEvent
2007-blog07-opinion-924.txt	38	51	willis8	mark driscoll	PersonEntity
2007-blog07-opinion-924.txt	103	116	willis8	Mark Driscoll	PersonEntity
2007-blog07-opinion-925.txt	37	48	willis8	mashup camp	PeriodicEvent
2007-blog07-opinion-925.txt	93	105	willis8	 Mashup Camp	PeriodicEvent
2007-blog07-opinion-926.txt	37	55	willis8	hawthorne heights 	OrganizationEntity
2007-blog07-opinion-926.txt	96	113	willis8	Hawthorne Heights	OrganizationEntity
2007-blog07-opinion-926.txt	95	113	willis8	 Hawthorne Heights	IndirectEventReference
2007-blog07-opinion-926.txt	37	55	willis8	hawthorne heights 	IndirectEventReference
2007-blog07-opinion-927.txt	37	42	willis8	oscar	PeriodicEvent
2007-blog07-opinion-927.txt	121	135	willis8	Academy Awards	PeriodicEvent
2007-blog07-opinion-928.txt	91	94	willis8	HBO	OrganizationEntity
2007-blog07-opinion-928.txt	112	120	willis8	Big Love	PeriodicEvent
2007-blog07-opinion-928.txt	38	46	willis8	big love	PeriodicEvent
2007-blog07-opinion-930.txt	74	78	willis8	Ikea	OrganizationEntity
2007-blog07-opinion-930.txt	37	42	willis8	ikea 	OrganizationEntity
2007-blog07-opinion-931.txt	37	51	willis8	fort mcmurray 	PlaceEntity
2007-blog07-opinion-931.txt	87	95	willis8	Canadian	PlaceEntity
2007-blog07-opinion-931.txt	113	126	willis8	Fort McMurray	PlaceEntity
2007-blog07-opinion-932.txt	37	45	willis8	goobuntu	OtherEntity
2007-blog07-opinion-932.txt	159	167	willis8	Goobuntu	OtherEntity
2007-blog07-opinion-932.txt	106	112	willis8	Google	OrganizationEntity
2007-blog07-opinion-933.txt	38	53	willis8	winter olympics	PeriodicEvent
2007-blog07-opinion-933.txt	91	106	willis8	Winter Olympics	PeriodicEvent
2007-blog07-opinion-934.txt	37	46	willis8	cointreau	OtherEntity
2007-blog07-opinion-934.txt	91	100	willis8	Cointreau	OtherEntity
2007-blog07-opinion-934.txt	131	140	willis8	Cointreau	OtherEntity
2007-blog07-opinion-935.txt	37	43	willis8	mozart	PersonEntity
2007-blog07-opinion-935.txt	96	119	willis8	Wolfgang Amadeus Mozart	PersonEntity
2007-blog07-opinion-936.txt	37	44	willis8	grammys	PeriodicEvent
2007-blog07-opinion-937.txt	37	47	willis8	LexisNexis	OtherEntity
2007-blog07-opinion-937.txt	107	117	willis8	LexisNexis	OtherEntity
2007-blog07-opinion-938.txt	38	49	willis8	plug awards	PeriodicEvent
2007-blog07-opinion-938.txt	97	108	willis8	Plug Awards	PeriodicEvent
2007-blog07-opinion-939.txt	38	51	willis8	Beggin Strips	OtherEntity
2007-blog07-opinion-939.txt	87	102	willis8	 Beggin' Strips	OtherEntity
2007-blog07-opinion-940.txt	37	53	willis8	Lance Armstrong 	PersonEntity
2007-blog07-opinion-940.txt	103	117	willis8	Tour de France	OtherEntity
2007-blog07-opinion-940.txt	126	141	willis8	Lance Armstrong	PersonEntity
2007-blog07-opinion-940.txt	37	53	willis8	Lance Armstrong 	IndirectEventReference
2007-blog07-opinion-941.txt	38	50	willis8	teri hatcher	PersonEntity
2007-blog07-opinion-941.txt	99	111	willis8	Teri Hatcher	PersonEntity
2007-blog07-opinion-943.txt	89	103	willis8	 U.S. Congress	OrganizationEntity
2007-blog07-opinion-943.txt	115	129	willis8	President Bush	PersonEntity
2007-blog07-opinion-943.txt	134	155	willis8	Vice-president Cheney	PersonEntity
2007-blog07-opinion-944.txt	147	152	willis8	Opera	OrganizationEntity
2007-blog07-opinion-945.txt	37	44	willis8	bolivia	PlaceEntity
2007-blog07-opinion-945.txt	100	107	willis8	Bolivia	PlaceEntity
2007-blog07-opinion-945.txt	37	44	willis8	bolivia	IndirectEventReference
2007-blog07-opinion-945.txt	100	107	willis8	Bolivia	IndirectEventReference
2007-blog07-opinion-946.txt	77	81	willis8	TIVO	OrganizationEntity
2007-blog07-opinion-946.txt	37	41	willis8	tivo	OrganizationEntity
2007-blog07-opinion-947.txt	37	49	willis8	sasha cohen 	PersonEntity
2007-blog07-opinion-947.txt	106	117	willis8	Sasha Cohen	PersonEntity
2007-blog07-opinion-947.txt	84	91	willis8	Olympic	PeriodicEvent
2007-blog07-opinion-948.txt	37	45	willis8	sorbonne	OrganizationEntity
2007-blog07-opinion-948.txt	85	93	willis8	Sorbonne	OrganizationEntity
2007-blog07-opinion-949.txt	37	47	willis8	ford bell 	PersonEntity
2007-blog07-opinion-949.txt	79	88	willis8	Minnesota	PlaceEntity
2007-blog07-opinion-949.txt	126	135	willis8	Ford Bell	PersonEntity
2007-blog07-opinion-950.txt	37	58	willis8	Hitachi Data Systems 	OrganizationEntity
2007-blog07-opinion-950.txt	106	126	willis8	Hitachi Data Systems	OrganizationEntity
2011-mb11-adhoc-MB016.txt	46	65	willis8	"""Known and Unknown"""	OtherEntity
2011-mb11-adhoc-MB016.txt	36	65	willis8	"elease of ""Known and Unknown"""	SpecificEvent
2011-mb11-adhoc-MB017.txt	35	49	willis8	White Stripes 	OrganizationEntity
2011-mb11-adhoc-MB017.txt	35	56	willis8	White Stripes breakup	SpecificEvent
2011-mb11-adhoc-MB018.txt	35	42	willis8	William	PersonEntity
2011-mb11-adhoc-MB018.txt	47	51	willis8	Kate	PersonEntity
2011-mb11-adhoc-MB018.txt	35	69	willis8	William and Kate fax save-the-date	SpecificEvent
2011-mb11-adhoc-MB019.txt	35	40	willis8	Cuomo	PersonEntity
2011-mb11-adhoc-MB019.txt	35	52	willis8	Cuomo budget cuts	SpecificEvent
2011-mb11-adhoc-MB020.txt	35	45	willis8	Taco Bell 	OrganizationEntity
2011-mb11-adhoc-MB020.txt	35	60	willis8	Taco Bell filling lawsuit	SpecificEvent
2011-mb11-adhoc-MB021.txt	35	42	willis8	Emanuel	PersonEntity
2011-mb11-adhoc-MB021.txt	35	66	willis8	Emanuel residency court rulings	SpecificEvent
2011-mb11-adhoc-MB023.txt	35	41	willis8	Amtrak	OrganizationEntity
2011-mb11-adhoc-MB024.txt	35	45	willis8	Super Bowl	PeriodicEvent
2011-mb11-adhoc-MB025.txt	35	38	willis8	TSA	OrganizationEntity
2011-mb11-adhoc-MB026.txt	35	50	willis8	US unemployment	IndirectEventReference
2011-mb11-adhoc-MB028.txt	35	42	willis8	Detroit	PlaceEntity
2011-mb11-adhoc-MB028.txt	35	52	willis8	Detroit Auto Show	PeriodicEvent
2011-mb11-adhoc-MB030.txt	35	50	willis8	Keith Olbermann	PersonEntity
2011-mb11-adhoc-MB030.txt	35	58	willis8	Keith Olbermann new job	SpecificEvent
2011-mb11-adhoc-MB031.txt	35	52	willis8	Special Olympics 	PeriodicEvent
2011-mb11-adhoc-MB032.txt	35	53	willis8	State of the Union	PeriodicEvent
2011-mb11-adhoc-MB033.txt	49	61	willis8	Cesar Millan	PersonEntity
2011-mb11-adhoc-MB034.txt	35	40	willis8	MSNBC	OrganizationEntity
2011-mb11-adhoc-MB034.txt	41	54	willis8	Rachel Maddow	PersonEntity
2011-mb11-adhoc-MB035.txt	35	50	willis8	Sargent Shriver	PersonEntity
2011-mb11-adhoc-MB035.txt	35	59	willis8	Sargent Shriver tributes	SpecificEvent
2011-mb11-adhoc-MB036.txt	35	41	willis8	Moscow	PlaceEntity
2011-mb11-adhoc-MB036.txt	35	57	willis8	Moscow airport bombing	SpecificEvent
2011-mb11-adhoc-MB037.txt	35	43	willis8	Giffords	PersonEntity
2011-mb11-adhoc-MB037.txt	35	53	willis8	Giffords' recovery	IndirectEventReference
2011-mb11-adhoc-MB038.txt	47	53	willis8	Jordan	PlaceEntity
2011-mb11-adhoc-MB038.txt	35	53	willis8	protests in Jordan	SpecificEvent
2011-mb11-adhoc-MB039.txt	35	43	willis8	Egyptian	PlaceEntity
2011-mb11-adhoc-MB039.txt	35	50	willis8	Egyptian curfew	SpecificEvent
2011-mb11-adhoc-MB040.txt	35	39	willis8	Beck	PersonEntity
2011-mb11-adhoc-MB040.txt	48	53	willis8	Piven	PersonEntity
2011-mb11-adhoc-MB040.txt	35	53	willis8	Beck attacks Piven	SpecificEvent
2011-mb11-adhoc-MB041.txt	35	40	willis8	Obama	PersonEntity
2011-mb11-adhoc-MB042.txt	35	43	willis8	Holland 	PlaceEntity
2011-mb11-adhoc-MB042.txt	43	48	willis8	Iran 	PlaceEntity
2011-mb11-adhoc-MB042.txt	35	60	willis8	Holland Iran envoy recall	SpecificEvent
2011-mb11-adhoc-MB043.txt	35	43	willis8	Kucinich	PersonEntity
2011-mb11-adhoc-MB043.txt	35	61	willis8	Kucinich olive pit lawsuit	SpecificEvent
2011-mb11-adhoc-MB044.txt	35	46	willis8	White House	OrganizationEntity
2011-mb11-adhoc-MB044.txt	35	65	willis8	White House spokesman replaced	SpecificEvent
2011-mb11-adhoc-MB046.txt	35	49	willis8	Bottega Veneta	OtherEntity
2011-mb11-adhoc-MB048.txt	35	43	willis8	Egyptian	PlaceEntity
2011-mb11-adhoc-MB048.txt	35	54	willis8	Egyptian evacuation	SpecificEvent
2011-mb11-adhoc-MB050.txt	50	59	willis8	Hatch Act	OtherEntity
2012-mb12-adhoc-MB083.txt	35	48	willis8	Stuxnet Worm 	OtherEntity
2012-mb12-adhoc-MB083.txt	35	55	willis8	Stuxnet Worm effects	IndirectEventReference
2012-mb12-adhoc-MB085.txt	35	44	willis8	Best Buy 	OrganizationEntity
2012-mb12-adhoc-MB086.txt	35	49	willis8	Joanna Yeates 	PersonEntity
2012-mb12-adhoc-MB086.txt	35	55	willis8	Joanna Yeates murder	SpecificEvent
2012-mb12-adhoc-MB088.txt	35	48	willis8	Kings' Speech	OtherEntity
2012-mb12-adhoc-MB088.txt	35	55	willis8	Kings' Speech awards	SpecificEvent
2012-mb12-adhoc-MB089.txt	35	49	willis8	Supreme Court 	OrganizationEntity
2012-mb12-adhoc-MB091.txt	35	50	willis8	Michelle Obama 	PersonEntity
2012-mb12-adhoc-MB093.txt	51	54	willis8	NYC	PlaceEntity
2012-mb12-adhoc-MB093.txt	35	54	willis8	fashion week in NYC	PeriodicEvent
2012-mb12-adhoc-MB095.txt	35	43	willis8	Facebook	OrganizationEntity
2012-mb12-adhoc-MB096.txt	35	43	willis8	Sundance	PeriodicEvent
2012-mb12-adhoc-MB098.txt	35	45	willis8	Australian	PlaceEntity
2012-mb12-adhoc-MB098.txt	35	52	willis8	Australian floods	SpecificEvent
2012-mb12-adhoc-MB099.txt	35	44	willis8	Superbowl	PeriodicEvent
2012-mb12-adhoc-MB100.txt	35	64	willis8	Republican National Committee	"OrganizationEntity, SpecificEvent"
2012-mb12-adhoc-MB101.txt	35	50	willis8	Natalie Portman	PersonEntity
2012-mb12-adhoc-MB101.txt	56	66	willis8	Black Swan	OtherEntity
2012-mb12-adhoc-MB101.txt	35	68	willis8	"Natalie Portman in """"Black Swan"""""	IndirectEventReference
2012-mb12-adhoc-MB103.txt	35	44	willis8	Tea Party	OrganizationEntity
2012-mb12-adhoc-MB103.txt	35	51	willis8	Tea Party caucus	SpecificEvent
2012-mb12-adhoc-MB105.txt	35	47	willis8	The Avengers	"OtherEntity, FutureEvent"
2012-mb12-adhoc-MB106.txt	35	45	willis8	Steve Jobs	PersonEntity
2012-mb12-adhoc-MB107.txt	35	43	willis8	Somalian	PlaceEntity
2012-mb12-adhoc-MB107.txt	35	50	willis8	Somalian piracy	GenericEvent
2012-mb12-adhoc-MB106.txt	35	53	willis8	Steve Jobs' health	GenericEvent
2012-mb12-adhoc-MB109.txt	35	42	willis8	Gasland	"OtherEntity, IndirectEventReference"
2008-blog08-opinion-1001.txt	38	44	willis8	Carmax	OrganizationEntity
2008-blog08-opinion-1001.txt	139	145	willis8	Carmax	OrganizationEntity
2008-blog08-opinion-1016.txt	38	56	willis8	Papa John's Pizza 	OrganizationEntity
2008-blog08-opinion-1016.txt	98	115	willis8	Papa John's Pizza	OrganizationEntity
2008-blog08-opinion-1017.txt	38	58	willis8	Mahmoud Ahmadinejad 	PersonEntity
2008-blog08-opinion-1017.txt	96	115	willis8	Mahmoud Ahmadinejad	PersonEntity
2008-blog08-opinion-1017.txt	134	138	willis8	Iran	PlaceEntity
2008-blog08-opinion-1018.txt	38	49	willis8	MythBusters	PeriodicEvent
2008-blog08-opinion-1018.txt	75	90	willis8	The MythBusters	PeriodicEvent
2008-blog08-opinion-1018.txt	114	131	willis8	Discovery Channel	OrganizationEntity
2008-blog08-opinion-1019.txt	38	43	willis8	China	PlaceEntity
2008-blog08-opinion-1019.txt	93	100	willis8	China's	PlaceEntity
2008-blog08-opinion-1021.txt	38	62	willis8	Sheep and Wool Festival 	OrganizationEntity
2008-blog08-opinion-1021.txt	118	143	willis8	Sheep and Wool Festival. 	OrganizationEntity
2008-blog08-opinion-1021.txt	38	62	willis8	Sheep and Wool Festival 	SpecificEvent
2008-blog08-opinion-1021.txt	118	143	willis8	Sheep and Wool Festival. 	SpecificEvent
2008-blog08-opinion-1022.txt	38	44	willis8	Subway	OrganizationEntity
2008-blog08-opinion-1022.txt	105	111	willis8	Subway	OrganizationEntity
2008-blog08-opinion-1023.txt	38	45	willis8	Yojimbo	OtherEntity
2008-blog08-opinion-1023.txt	78	85	willis8	Yojimbo	OtherEntity
2008-blog08-opinion-1023.txt	124	131	willis8	Mac OS.	OtherEntity
2008-blog08-opinion-1024.txt	38	44	willis8	Zillow	OtherEntity
2008-blog08-opinion-1024.txt	80	86	willis8	Zillow	OtherEntity
2008-blog08-opinion-1025.txt	38	49	willis8	Nancy Grace	PersonEntity
2008-blog08-opinion-1025.txt	82	93	willis8	Nancy Grace	PersonEntity
2008-blog08-opinion-1025.txt	142	145	willis8	CNN	OrganizationEntity
2008-blog08-opinion-1026.txt	160	173	willis8	United States	PlaceEntity
2008-blog08-opinion-1027.txt	38	43	willis8	NAFTA	OtherEntity
2008-blog08-opinion-1027.txt	80	115	willis8	North American Free Trade Agreement	OtherEntity
2008-blog08-opinion-1027.txt	138	143	willis8	NAFTA	OtherEntity
2008-blog08-opinion-1028.txt	38	44	willis8	Oregon	PlaceEntity
2008-blog08-opinion-1028.txt	129	137	willis8	Oregon's	PlaceEntity
2008-blog08-opinion-1028.txt	45	68	willis8	Death with Dignity Act 	OtherEntity
2008-blog08-opinion-1028.txt	138	159	willis8	Death with Dignity Ac	OtherEntity
2008-blog08-opinion-1028.txt	194	207	willis8	Supreme Court	OrganizationEntity
2008-blog08-opinion-1028.txt	211	224	willis8	February 2006	ExplicitDate
2008-blog08-opinion-1028.txt	129	225	willis8	"Oregon's Death with Dignity Act, which was ruled as legal by the Supreme Court in February 2006?"	SpecificEvent
2008-blog08-opinion-1029.txt	38	54	willis8	Morgan Freeman 	PersonEntity
2008-blog08-opinion-1029.txt	95	109	willis8	Morgan Freeman	PersonEntity
2008-blog08-opinion-1030.txt	38	55	willis8	System of a Down 	OrganizationEntity
2008-blog08-opinion-1030.txt	112	129	willis8	System of a Down 	OrganizationEntity
2008-blog08-opinion-1031.txt	38	56	willis8	Sew Fast Sew Easy 	OrganizationEntity
2008-blog08-opinion-1031.txt	90	109	willis8	" Sew Fast Sew Easy,"	OrganizationEntity
2008-blog08-opinion-1032.txt	38	54	willis8	I Walk the Line 	OtherEntity
2008-blog08-opinion-1032.txt	103	118	willis8	I Walk the Line	OtherEntity
2008-blog08-opinion-1033.txt	38	49	willis8	World Bank 	OrganizationEntity
2008-blog08-opinion-1033.txt	88	98	willis8	World Bank	OrganizationEntity
2008-blog08-opinion-1034.txt	38	51	willis8	Ruth Rendell 	PersonEntity
2008-blog08-opinion-1034.txt	93	105	willis8	Ruth Rendell	PersonEntity
2008-blog08-opinion-1035.txt	38	50	willis8	Mayo Clinic 	OrganizationEntity
2008-blog08-opinion-1035.txt	89	100	willis8	Mayo Clinic	OrganizationEntity
2008-blog08-opinion-1036.txt	38	53	willis8	Project Runway 	PeriodicEvent
2008-blog08-opinion-1036.txt	103	117	willis8	Project Runway	PeriodicEvent
2008-blog08-opinion-1037.txt	38	70	willis8	New York Philharmonic Orchestra 	OrganizationEntity
2008-blog08-opinion-1037.txt	109	140	willis8	New York Philharmonic Orchestra	OrganizationEntity
2008-blog08-opinion-1038.txt	38	45	willis8	israeli	PlaceEntity
2008-blog08-opinion-1038.txt	110	116	willis8	Israel	PlaceEntity
2008-blog08-opinion-1039.txt	38	53	willis8	The Geek Squad 	OrganizationEntity
2008-blog08-opinion-1039.txt	119	129	willis8	Geek Squad	OrganizationEntity
2008-blog08-opinion-1040.txt	38	44	willis8	TomTom	OrganizationEntity
2008-blog08-opinion-1040.txt	91	101	willis8	TomTom GPS	OtherEntity
2008-blog08-opinion-1042.txt	38	51	willis8	David Irving 	PersonEntity
2008-blog08-opinion-1042.txt	117	129	willis8	David Irving	PersonEntity
2008-blog08-opinion-1042.txt	133	140	willis8	Austria	PlaceEntity
2008-blog08-opinion-1042.txt	87	206	willis8	arrest and trial of historian David Irving in Austria in violation of that country's law against denying the Holocaust.	SpecificEvent
2008-blog08-opinion-1043.txt	38	62	willis8	A Million Little Pieces 	OtherEntity
2008-blog08-opinion-1043.txt	94	104	willis8	James Frey	PersonEntity
2008-blog08-opinion-1043.txt	113	136	willis8	A Million Little Pieces	OtherEntity
2008-blog08-opinion-1043.txt	94	139	willis8	"James Frey's book ""A Million Little Pieces"". "	IndirectEventReference
2008-blog08-opinion-1043.txt	38	62	willis8	A Million Little Pieces 	IndirectEventReference
2008-blog08-opinion-1045.txt	47	54	willis8	Numb3rs	PeriodicEvent
2008-blog08-opinion-1045.txt	102	109	willis8	Numb3rs	PeriodicEvent
2008-blog08-opinion-1047.txt	38	51	willis8	Trader Joe's 	OrganizationEntity
